junction,datetime,transition,transProb
HOR,2010-01-03 10:15:00,qDU,4.96556121580839e-05
HOR,2010-01-03 10:15:00,qTD,4.23147042454027e-06
HOR,2010-01-03 10:15:00,qTU,2.1245517985668e-05
HOR,2010-01-03 10:15:00,qUD,0.00456828407332795
HOR,2010-01-03 10:15:00,qUT,0.0303528589247462
TC,2010-01-03 10:15:00,qDT,0.000138755034502245
TC,2010-01-03 10:15:00,qDU,0.00283925502124923
TC,2010-01-03 10:15:00,qTD,7.79107159627876e-05
TC,2010-01-03 10:15:00,qTU,0.000331921877215866
TC,2010-01-03 10:15:00,qUD,0.00317065315626974
TC,2010-01-03 10:15:00,qUT,0.000846265347992523
HOR,2010-01-03 10:30:00,qDT,3.80713151575944e-05
HOR,2010-01-03 10:30:00,qDU,4.96388190976956e-05
HOR,2010-01-03 10:30:00,qTD,4.24015630855777e-06
HOR,2010-01-03 10:30:00,qTU,2.12383330188431e-05
HOR,2010-01-03 10:30:00,qUD,0.00536623992425269
HOR,2010-01-03 10:30:00,qUT,0.0302114651371459
TC,2010-01-03 10:30:00,qDT,0.000138458222307008
TC,2010-01-03 10:30:00,qDU,0.00223308731398622
TC,2010-01-03 10:30:00,qTD,7.81617638476741e-05
TC,2010-01-03 10:30:00,qTU,0.000331682980107339
TC,2010-01-03 10:30:00,qUD,0.00453713534029179
TC,2010-01-03 10:30:00,qUT,0.000773142874818472
HOR,2010-01-03 10:45:00,qDT,3.80623272187796e-05
HOR,2010-01-03 10:45:00,qDU,4.95980223663771e-05
HOR,2010-01-03 10:45:00,qTD,4.26145684452856e-06
HOR,2010-01-03 10:45:00,qTU,2.12208780013908e-05
HOR,2010-01-03 10:45:00,qUD,0.00732233610640359
HOR,2010-01-03 10:45:00,qUT,0.0298497834916992
TC,2010-01-03 10:45:00,qDT,0.000138206433154328
TC,2010-01-03 10:45:00,qDU,0.0016631515450852
TC,2010-01-03 10:45:00,qTD,7.85472030185331e-05
TC,2010-01-03 10:45:00,qTU,0.00033131158515381
TC,2010-01-03 10:45:00,qUD,0.00671806094753674
TC,2010-01-03 10:45:00,qUT,0.000688595306622466
HOR,2010-01-03 11:00:00,qDT,3.80526048301046e-05
HOR,2010-01-03 11:00:00,qDU,4.95398730492242e-05
HOR,2010-01-03 11:00:00,qTD,4.29049597880679e-06
HOR,2010-01-03 11:00:00,qTU,2.11959986221049e-05
HOR,2010-01-03 11:00:00,qUD,0.0099871912776544
HOR,2010-01-03 11:00:00,qUT,0.0294559855966211
TC,2010-01-03 11:00:00,qDT,0.000138039794394114
TC,2010-01-03 11:00:00,qDU,0.0012273958126886
TC,2010-01-03 11:00:00,qTD,7.91029354538957e-05
TC,2010-01-03 11:00:00,qTU,0.000330768382710101
TC,2010-01-03 11:00:00,qUD,0.00994961908056636
TC,2010-01-03 11:00:00,qUT,0.000613101606306737
HOR,2010-01-03 11:15:00,qDT,3.80413288286041e-05
HOR,2010-01-03 11:15:00,qDU,4.94785661924512e-05
HOR,2010-01-03 11:15:00,qTD,4.32155079549969e-06
HOR,2010-01-03 11:15:00,qTU,2.11697682787627e-05
HOR,2010-01-03 11:15:00,qUD,0.0128347836887166
HOR,2010-01-03 11:15:00,qUT,0.0290008201183439
TC,2010-01-03 11:15:00,qDT,0.00013796681113378
TC,2010-01-03 11:15:00,qDU,0.00102736398184329
TC,2010-01-03 11:15:00,qTD,7.94881612944411e-05
TC,2010-01-03 11:15:00,qTU,0.000330391310424056
TC,2010-01-03 11:15:00,qUD,0.0122114244701924
TC,2010-01-03 11:15:00,qUT,0.000564001769276282
HOR,2010-01-03 11:30:00,qDT,3.80300839616765e-05
HOR,2010-01-03 11:30:00,qDU,4.9396619056508e-05
HOR,2010-01-03 11:30:00,qTD,4.36142330346402e-06
HOR,2010-01-03 11:30:00,qTU,2.11347069227513e-05
HOR,2010-01-03 11:30:00,qUD,0.0164871001630658
HOR,2010-01-03 11:30:00,qUT,0.0285432638971779
TC,2010-01-03 11:30:00,qDT,0.000137911083093846
TC,2010-01-03 11:30:00,qDU,0.000858125074172321
TC,2010-01-03 11:30:00,qTD,7.99582425300428e-05
TC,2010-01-03 11:30:00,qTU,0.000329928760168633
TC,2010-01-03 11:30:00,qUD,0.0149865069513402
TC,2010-01-03 11:30:00,qUT,0.000518637278026726
HOR,2010-01-03 11:45:00,qDT,3.80256592876353e-05
HOR,2010-01-03 11:45:00,qDU,4.9365858097483e-05
HOR,2010-01-03 11:45:00,qTD,4.37647759354509e-06
HOR,2010-01-03 11:45:00,qTU,2.11215457435233e-05
HOR,2010-01-03 11:45:00,qUD,0.0178650380395263
HOR,2010-01-03 11:45:00,qUT,0.0283636357896678
TC,2010-01-03 11:45:00,qDT,0.000137899285325766
TC,2010-01-03 11:45:00,qDU,0.000872455699020118
TC,2010-01-03 11:45:00,qTD,7.99481331911815e-05
TC,2010-01-03 11:45:00,qTU,0.000329944370853008
TC,2010-01-03 11:45:00,qUD,0.0149293942144509
TC,2010-01-03 11:45:00,qUT,0.000485642879041471
HOR,2010-01-03 12:00:00,qDT,3.80215965597429e-05
HOR,2010-01-03 12:00:00,qDU,4.93318044386237e-05
HOR,2010-01-03 12:00:00,qTD,4.39278581640953e-06
HOR,2010-01-03 12:00:00,qTU,2.11069757715955e-05
HOR,2010-01-03 12:00:00,qUD,0.0193570051866342
HOR,2010-01-03 12:00:00,qUT,0.028197657769374
TC,2010-01-03 12:00:00,qDT,0.000137888305979048
TC,2010-01-03 12:00:00,qDU,0.000889586270689592
TC,2010-01-03 12:00:00,qTD,7.9937543851245e-05
TC,2010-01-03 12:00:00,qTU,0.0003299601463905
TC,2010-01-03 12:00:00,qUD,0.0148700473405445
TC,2010-01-03 12:00:00,qUT,0.000454537937004861
HOR,2010-01-03 12:15:00,qDT,3.80237243864926e-05
HOR,2010-01-03 12:15:00,qDU,4.93299025692458e-05
HOR,2010-01-03 12:15:00,qTD,4.39268913982409e-06
HOR,2010-01-03 12:15:00,qTU,2.11061620504144e-05
HOR,2010-01-03 12:15:00,qUD,0.019347887742904
HOR,2010-01-03 12:15:00,qUT,0.028280812806942
TC,2010-01-03 12:15:00,qDT,0.000137883758815103
TC,2010-01-03 12:15:00,qDU,0.000994072832701592
TC,2010-01-03 12:15:00,qTD,7.97475824849899e-05
TC,2010-01-03 12:15:00,qTU,0.000330157141566978
TC,2010-01-03 12:15:00,qUD,0.0137573161730703
TC,2010-01-03 12:15:00,qUT,0.000412396394186377
HOR,2010-01-03 12:30:00,qDT,3.80260908333018e-05
HOR,2010-01-03 12:30:00,qDU,4.93277587207126e-05
HOR,2010-01-03 12:30:00,qTD,4.39259390044213e-06
HOR,2010-01-03 12:30:00,qTU,2.11052447976413e-05
HOR,2010-01-03 12:30:00,qUD,0.0193388707484266
HOR,2010-01-03 12:30:00,qUT,0.0283732850412037
TC,2010-01-03 12:30:00,qDT,0.00013787868175506
TC,2010-01-03 12:30:00,qDU,0.00111356283682899
TC,2010-01-03 12:30:00,qTD,7.95705249521654e-05
TC,2010-01-03 12:30:00,qTU,0.00033034059539557
TC,2010-01-03 12:30:00,qUD,0.0127248990605922
TC,2010-01-03 12:30:00,qUT,0.000374061033624198
HOR,2010-01-03 12:45:00,qDT,3.80304291457401e-05
HOR,2010-01-03 12:45:00,qDU,4.93404741825939e-05
HOR,2010-01-03 12:45:00,qTD,4.38529738639268e-06
HOR,2010-01-03 12:45:00,qTU,2.11106851505788e-05
HOR,2010-01-03 12:45:00,qUD,0.0186711290301303
HOR,2010-01-03 12:45:00,qUT,0.0285460097671202
TC,2010-01-03 12:45:00,qDT,0.000137872513023247
TC,2010-01-03 12:45:00,qDU,0.00122604881573927
TC,2010-01-03 12:45:00,qTD,7.94516447562713e-05
TC,2010-01-03 12:45:00,qTU,0.00033046473845326
TC,2010-01-03 12:45:00,qUD,0.0120389719789325
TC,2010-01-03 12:45:00,qUT,0.000342503018451783
HOR,2010-01-03 13:00:00,qDT,3.80349116642466e-05
HOR,2010-01-03 13:00:00,qDU,4.93524577108796e-05
HOR,2010-01-03 13:00:00,qTD,4.37825233353486e-06
HOR,2010-01-03 13:00:00,qTU,2.11158123432689e-05
HOR,2010-01-03 13:00:00,qUD,0.0180262546891055
HOR,2010-01-03 13:00:00,qUT,0.0287242824816919
TC,2010-01-03 13:00:00,qDT,0.000137865550341242
TC,2010-01-03 13:00:00,qDU,0.00134966507901739
TC,2010-01-03 13:00:00,qTD,7.93385184536591e-05
TC,2010-01-03 13:00:00,qTU,0.000330582684432469
TC,2010-01-03 13:00:00,qUD,0.0113899320792798
TC,2010-01-03 13:00:00,qUT,0.000313596615901472
HOR,2010-01-03 13:15:00,qDT,3.80378638566304e-05
HOR,2010-01-03 13:15:00,qDU,4.9362359949077e-05
HOR,2010-01-03 13:15:00,qTD,4.37275252267984e-06
HOR,2010-01-03 13:15:00,qTU,2.11200490490219e-05
HOR,2010-01-03 13:15:00,qUD,0.0175228171025469
HOR,2010-01-03 13:15:00,qUT,0.0288420993976097
TC,2010-01-03 13:15:00,qDT,0.000137862477483645
TC,2010-01-03 13:15:00,qDU,0.001392820511103
TC,2010-01-03 13:15:00,qTD,7.93037957766489e-05
TC,2010-01-03 13:15:00,qTU,0.000330619041280472
TC,2010-01-03 13:15:00,qUD,0.0111918969834407
TC,2010-01-03 13:15:00,qUT,0.000303793536096271
HOR,2010-01-03 13:30:00,qDT,3.80408987671945e-05
HOR,2010-01-03 13:30:00,qDU,4.93718220090588e-05
HOR,2010-01-03 13:30:00,qTD,4.3674056522977e-06
HOR,2010-01-03 13:30:00,qTU,2.11240974230473e-05
HOR,2010-01-03 13:30:00,qUD,0.0170332954727099
HOR,2010-01-03 13:30:00,qUT,0.0289630932045145
TC,2010-01-03 13:30:00,qDT,0.000137859126837146
TC,2010-01-03 13:30:00,qDU,0.00143498370356793
TC,2010-01-03 13:30:00,qTD,7.92699908913982e-05
TC,2010-01-03 13:30:00,qTU,0.000330654428253355
TC,2010-01-03 13:30:00,qUD,0.0109991193646988
TC,2010-01-03 13:30:00,qUT,0.000294302325991313
HOR,2010-01-03 13:45:00,qDT,3.80420214317344e-05
HOR,2010-01-03 13:45:00,qDU,4.93766493046063e-05
HOR,2010-01-03 13:45:00,qTD,4.36485994209799e-06
HOR,2010-01-03 13:45:00,qTU,2.11261627975986e-05
HOR,2010-01-03 13:45:00,qUD,0.0168002427208001
HOR,2010-01-03 13:45:00,qUT,0.0290081141904813
TC,2010-01-03 13:45:00,qDT,0.000137863180181534
TC,2010-01-03 13:45:00,qDU,0.00142372307378328
TC,2010-01-03 13:45:00,qTD,7.9236340270882e-05
TC,2010-01-03 13:45:00,qTU,0.000330686928697068
TC,2010-01-03 13:45:00,qUD,0.0107948908146165
TC,2010-01-03 13:45:00,qUT,0.000301211715789864
HOR,2010-01-03 14:00:00,qDT,3.80431332515264e-05
HOR,2010-01-03 14:00:00,qDU,4.93814072257143e-05
HOR,2010-01-03 14:00:00,qTD,4.36234855394576e-06
HOR,2010-01-03 14:00:00,qTU,2.11281984900626e-05
HOR,2010-01-03 14:00:00,qUD,0.0165703166245619
HOR,2010-01-03 14:00:00,qUT,0.0290526985980799
TC,2010-01-03 14:00:00,qDT,0.000137867088563125
TC,2010-01-03 14:00:00,qDU,0.00141027357051428
TC,2010-01-03 14:00:00,qTD,7.92037094128184e-05
TC,2010-01-03 14:00:00,qTU,0.000330718380830312
TC,2010-01-03 14:00:00,qUD,0.0105962526913808
TC,2010-01-03 14:00:00,qUT,0.000308292807605659
HOR,2010-01-03 14:15:00,qDT,3.80430365069994e-05
HOR,2010-01-03 14:15:00,qDU,4.93847980800074e-05
HOR,2010-01-03 14:15:00,qTD,4.36093915812685e-06
HOR,2010-01-03 14:15:00,qTU,2.11296492784155e-05
HOR,2010-01-03 14:15:00,qUD,0.0164413551176902
HOR,2010-01-03 14:15:00,qUT,0.0290495640557648
TC,2010-01-03 14:15:00,qDT,0.000137883603617478
TC,2010-01-03 14:15:00,qDU,0.00145276292127011
TC,2010-01-03 14:15:00,qTD,7.90580775172266e-05
TC,2010-01-03 14:15:00,qTU,0.000330861071721928
TC,2010-01-03 14:15:00,qUD,0.0097332807808237
TC,2010-01-03 14:15:00,qUT,0.000325973205271371
HOR,2010-01-03 14:30:00,qDT,3.80428592903034e-05
HOR,2010-01-03 14:30:00,qDU,4.93882456307454e-05
HOR,2010-01-03 14:30:00,qTD,4.35953993483027e-06
HOR,2010-01-03 14:30:00,qTU,2.11311243245313e-05
HOR,2010-01-03 14:30:00,qUD,0.0163133274707382
HOR,2010-01-03 14:30:00,qUT,0.0290432806432316
TC,2010-01-03 14:30:00,qDT,0.000137901555158674
TC,2010-01-03 14:30:00,qDU,0.00149436717066971
TC,2010-01-03 14:30:00,qTD,7.89244296299501e-05
TC,2010-01-03 14:30:00,qTU,0.000330991605606705
TC,2010-01-03 14:30:00,qUD,0.00894171532127888
TC,2010-01-03 14:30:00,qUT,0.000344694749193189
HOR,2010-01-03 14:45:00,qDT,3.80431743419579e-05
HOR,2010-01-03 14:45:00,qDU,4.94025143914013e-05
HOR,2010-01-03 14:45:00,qTD,4.3533002022487e-06
HOR,2010-01-03 14:45:00,qTU,2.11372292615023e-05
HOR,2010-01-03 14:45:00,qUD,0.0157422073508488
HOR,2010-01-03 14:45:00,qUT,0.0290584453807086
TC,2010-01-03 14:45:00,qDT,0.000137953570212402
TC,2010-01-03 14:45:00,qDU,0.00171969147425289
TC,2010-01-03 14:45:00,qTD,7.85920092110436e-05
TC,2010-01-03 14:45:00,qTU,0.000331318495584874
TC,2010-01-03 14:45:00,qUD,0.0070002592243235
TC,2010-01-03 14:45:00,qUT,0.00037797443411902
HOR,2010-01-03 15:00:00,qDT,3.80434411175838e-05
HOR,2010-01-03 15:00:00,qDU,4.94163242651203e-05
HOR,2010-01-03 15:00:00,qTD,4.3472774610383e-06
HOR,2010-01-03 15:00:00,qTU,2.11431378621519e-05
HOR,2010-01-03 15:00:00,qUD,0.0151908473256469
HOR,2010-01-03 15:00:00,qUT,0.029071626159632
TC,2010-01-03 15:00:00,qDT,0.000138020235995277
TC,2010-01-03 15:00:00,qDU,0.00197396442727344
TC,2010-01-03 15:00:00,qTD,7.83289425052073e-05
TC,2010-01-03 15:00:00,qTU,0.000331575495075445
TC,2010-01-03 15:00:00,qUD,0.00548067532809344
TC,2010-01-03 15:00:00,qUT,0.000414478747832264
HOR,2010-01-03 15:15:00,qDT,3.8045165963548e-05
HOR,2010-01-03 15:15:00,qDU,4.94678836327265e-05
HOR,2010-01-03 15:15:00,qTD,4.32447963325692e-06
HOR,2010-01-03 15:15:00,qTU,2.11651977099002e-05
HOR,2010-01-03 15:15:00,qUD,0.0131027911971506
HOR,2010-01-03 15:15:00,qUT,0.0291494829380297
TC,2010-01-03 15:15:00,qDT,0.000138211382945696
TC,2010-01-03 15:15:00,qDU,0.00271733944640896
TC,2010-01-03 15:15:00,qTD,7.79540959647513e-05
TC,2010-01-03 15:15:00,qTU,0.000331939573796543
TC,2010-01-03 15:15:00,qUD,0.0034028907525134
TC,2010-01-03 15:15:00,qUT,0.000479262686934433
HOR,2010-01-03 15:30:00,qDT,3.80467996757462e-05
HOR,2010-01-03 15:30:00,qDU,4.95122250774511e-05
HOR,2010-01-03 15:30:00,qTD,4.30480900976243e-06
HOR,2010-01-03 15:30:00,qTU,2.11841693451048e-05
HOR,2010-01-03 15:30:00,qUD,0.0112999735678918
HOR,2010-01-03 15:30:00,qUT,0.0292223801818866
TC,2010-01-03 15:30:00,qDT,0.000138522334548559
TC,2010-01-03 15:30:00,qDU,0.00372156470596775
TC,2010-01-03 15:30:00,qTD,7.77004254695759e-05
TC,2010-01-03 15:30:00,qTU,0.000332180823128122
TC,2010-01-03 15:30:00,qUD,0.00211295395218651
TC,2010-01-03 15:30:00,qUT,0.000553956777538653
HOR,2010-01-03 15:45:00,qDT,3.80513307344744e-05
HOR,2010-01-03 15:45:00,qDU,4.95874420915613e-05
HOR,2010-01-03 15:45:00,qTD,4.27068853236095e-06
HOR,2010-01-03 15:45:00,qTU,2.12163511955365e-05
HOR,2010-01-03 15:45:00,qUD,0.00817016754813255
HOR,2010-01-03 15:45:00,qUT,0.029415303316252
TC,2010-01-03 15:45:00,qDT,0.000139031524314652
TC,2010-01-03 15:45:00,qDU,0.00538420508246323
TC,2010-01-03 15:45:00,qTD,7.75083120196423e-05
TC,2010-01-03 15:45:00,qTU,0.000332362913549996
TC,2010-01-03 15:45:00,qUD,0.00134626759999533
TC,2010-01-03 15:45:00,qUT,0.00061418986454754
HOR,2010-01-03 16:00:00,qDT,3.79658572225867e-05
HOR,2010-01-03 16:00:00,qDU,4.9707649043866e-05
HOR,2010-01-03 16:00:00,qTD,4.25582771440153e-06
HOR,2010-01-03 16:00:00,qTU,2.1267782140486e-05
HOR,2010-01-03 16:00:00,qUD,0.00681001368010355
HOR,2010-01-03 16:00:00,qUT,0.0260756574979933
TC,2010-01-03 16:00:00,qDT,0.000139859210211951
TC,2010-01-03 16:00:00,qDU,0.0077661565778806
TC,2010-01-03 16:00:00,qTD,7.73344527445315e-05
TC,2010-01-03 16:00:00,qTU,0.00033252570344244
TC,2010-01-03 16:00:00,qUD,0.000857470843029977
TC,2010-01-03 16:00:00,qUT,0.000680653738750827
HOR,2010-01-03 16:15:00,qDT,3.79681498619661e-05
HOR,2010-01-03 16:15:00,qDU,4.97326278357844e-05
HOR,2010-01-03 16:15:00,qTD,4.24415954227996e-06
HOR,2010-01-03 16:15:00,qTU,2.12784693997144e-05
HOR,2010-01-03 16:15:00,qUD,0.0057378539318911
HOR,2010-01-03 16:15:00,qUT,0.0261702481397339
TC,2010-01-03 16:15:00,qDT,0.00014032977052149
TC,2010-01-03 16:15:00,qDU,0.00892414171443513
TC,2010-01-03 16:15:00,qTD,7.72683615501499e-05
TC,2010-01-03 16:15:00,qTU,0.00033258601685333
TC,2010-01-03 16:15:00,qUD,0.000730793248713619
TC,2010-01-03 16:15:00,qUT,0.000715330598200381
HOR,2010-01-03 16:30:00,qDT,3.79702520317379e-05
HOR,2010-01-03 16:30:00,qDU,4.97535115279329e-05
HOR,2010-01-03 16:30:00,qTD,4.23432496522637e-06
HOR,2010-01-03 16:30:00,qTU,2.12874045568557e-05
HOR,2010-01-03 16:30:00,qUD,0.00483389388721503
HOR,2010-01-03 16:30:00,qUT,0.0262566507779272
TC,2010-01-03 16:30:00,qDT,0.00014093213865652
TC,2010-01-03 16:30:00,qDU,0.0103484539523735
TC,2010-01-03 16:30:00,qTD,7.71948712442232e-05
TC,2010-01-03 16:30:00,qTU,0.000332653421894664
TC,2010-01-03 16:30:00,qUD,0.000622024088523765
TC,2010-01-03 16:30:00,qUT,0.000751834884354139
HOR,2010-01-03 16:45:00,qDT,3.796874156606e-05
HOR,2010-01-03 16:45:00,qDU,4.97594872010937e-05
HOR,2010-01-03 16:45:00,qTD,4.232414511432e-06
HOR,2010-01-03 16:45:00,qTU,2.12899612684872e-05
HOR,2010-01-03 16:45:00,qUD,0.00465832206512926
HOR,2010-01-03 16:45:00,qUT,0.0261982432404804
TC,2010-01-03 16:45:00,qDT,0.000141184641959443
TC,2010-01-03 16:45:00,qDU,0.00973873899362239
TC,2010-01-03 16:45:00,qTD,7.72212267831862e-05
TC,2010-01-03 16:45:00,qTU,0.00033261206023517
TC,2010-01-03 16:45:00,qUD,0.000638020038983713
TC,2010-01-03 16:45:00,qUT,0.000842015815341964
HOR,2010-01-03 17:00:00,qDT,3.79673062013759e-05
HOR,2010-01-03 17:00:00,qDU,4.97652193249918e-05
HOR,2010-01-03 17:00:00,qTD,4.23057612878821e-06
HOR,2010-01-03 17:00:00,qTU,2.12924137767551e-05
HOR,2010-01-03 17:00:00,qUD,0.00448935978014365
HOR,2010-01-03 17:00:00,qUT,0.0261427446279771
TC,2010-01-03 17:00:00,qDT,0.000141481423632609
TC,2010-01-03 17:00:00,qDU,0.00925440506830335
TC,2010-01-03 17:00:00,qTD,7.72426907565763e-05
TC,2010-01-03 17:00:00,qTU,0.000332573818090338
TC,2010-01-03 17:00:00,qUD,0.000653940273181578
TC,2010-01-03 17:00:00,qUT,0.000942840305799077
HOR,2010-01-03 17:15:00,qDT,3.79655879902605e-05
HOR,2010-01-03 17:15:00,qDU,4.97693820867972e-05
HOR,2010-01-03 17:15:00,qTD,4.22953021968659e-06
HOR,2010-01-03 17:15:00,qTU,2.12941948282327e-05
HOR,2010-01-03 17:15:00,qUD,0.00439325294584034
HOR,2010-01-03 17:15:00,qUT,0.0260758332543016
TC,2010-01-03 17:15:00,qDT,0.000141595290895323
TC,2010-01-03 17:15:00,qDU,0.00846282131502003
TC,2010-01-03 17:15:00,qTD,7.72795469512243e-05
TC,2010-01-03 17:15:00,qTU,0.000332519961965436
TC,2010-01-03 17:15:00,qUD,0.000690588632744524
TC,2010-01-03 17:15:00,qUT,0.00104501935153661
HOR,2010-01-03 17:30:00,qDT,3.7964187700163e-05
HOR,2010-01-03 17:30:00,qDU,4.97731667883597e-05
HOR,2010-01-03 17:30:00,qTD,4.22851004135276e-06
HOR,2010-01-03 17:30:00,qTU,2.12958141253777e-05
HOR,2010-01-03 17:30:00,qUD,0.00429949736333853
HOR,2010-01-03 17:30:00,qUT,0.0260213679323233
TC,2010-01-03 17:30:00,qDT,0.000141673886258198
TC,2010-01-03 17:30:00,qDU,0.00768293229108672
TC,2010-01-03 17:30:00,qTD,7.7316416516881e-05
TC,2010-01-03 17:30:00,qTU,0.000332464370408656
TC,2010-01-03 17:30:00,qUD,0.000730090961250622
TC,2010-01-03 17:30:00,qUT,0.00115755087922326
HOR,2010-01-03 17:45:00,qDT,3.79629698192478e-05
HOR,2010-01-03 17:45:00,qDU,4.97781214608738e-05
HOR,2010-01-03 17:45:00,qTD,4.22691124270809e-06
HOR,2010-01-03 17:45:00,qTU,2.12979339984825e-05
HOR,2010-01-03 17:45:00,qUD,0.00415252918547935
HOR,2010-01-03 17:45:00,qUT,0.0259742840795913
TC,2010-01-03 17:45:00,qDT,0.000141633895755924
TC,2010-01-03 17:45:00,qDU,0.00739402050237827
TC,2010-01-03 17:45:00,qTD,7.73294450206999e-05
TC,2010-01-03 17:45:00,qTU,0.00033244650484607
TC,2010-01-03 17:45:00,qUD,0.000740940030123357
TC,2010-01-03 17:45:00,qUT,0.00118663313150255
HOR,2010-01-03 18:00:00,qDT,3.79617151552793e-05
HOR,2010-01-03 18:00:00,qDU,4.97829915128543e-05
HOR,2010-01-03 18:00:00,qTD,4.22536438699037e-06
HOR,2010-01-03 18:00:00,qTU,2.13000176664095e-05
HOR,2010-01-03 18:00:00,qUD,0.00401032856433872
HOR,2010-01-03 18:00:00,qUT,0.0259257341837
TC,2010-01-03 18:00:00,qDT,0.000141547700213673
TC,2010-01-03 18:00:00,qDU,0.00702816073309301
TC,2010-01-03 18:00:00,qTD,7.73456228171869e-05
TC,2010-01-03 18:00:00,qTU,0.000332425309608852
TC,2010-01-03 18:00:00,qUD,0.000752755169198963
TC,2010-01-03 18:00:00,qUT,0.00121680635122153
HOR,2010-01-03 18:15:00,qDT,3.796007359328e-05
HOR,2010-01-03 18:15:00,qDU,4.97887145816347e-05
HOR,2010-01-03 18:15:00,qTD,4.22361810081624e-06
HOR,2010-01-03 18:15:00,qTU,2.13024663004079e-05
HOR,2010-01-03 18:15:00,qUD,0.00384978916797383
HOR,2010-01-03 18:15:00,qUT,0.0258620959512004
TC,2010-01-03 18:15:00,qDT,0.000141569755250752
TC,2010-01-03 18:15:00,qDU,0.00711258313583408
TC,2010-01-03 18:15:00,qTD,7.73399583067315e-05
TC,2010-01-03 18:15:00,qTU,0.000332432075630242
TC,2010-01-03 18:15:00,qUD,0.000738426590607399
TC,2010-01-03 18:15:00,qUT,0.00121018388146542
HOR,2010-01-03 18:30:00,qDT,3.79581806917684e-05
HOR,2010-01-03 18:30:00,qDU,4.97945335585592e-05
HOR,2010-01-03 18:30:00,qTD,4.22193831646744e-06
HOR,2010-01-03 18:30:00,qTU,2.13049559690227e-05
HOR,2010-01-03 18:30:00,qUD,0.00369535953534785
HOR,2010-01-03 18:30:00,qUT,0.0257885733142395
TC,2010-01-03 18:30:00,qDT,0.000141602020070349
TC,2010-01-03 18:30:00,qDU,0.00721065272010541
TC,2010-01-03 18:30:00,qTD,7.73337400551047e-05
TC,2010-01-03 18:30:00,qTU,0.000332439235541797
TC,2010-01-03 18:30:00,qUD,0.000723958122773855
TC,2010-01-03 18:30:00,qUT,0.00120452073568016
HOR,2010-01-03 18:45:00,qDT,3.79562987707745e-05
HOR,2010-01-03 18:45:00,qDU,4.97997426624117e-05
HOR,2010-01-03 18:45:00,qTD,4.22051477027885e-06
HOR,2010-01-03 18:45:00,qTU,2.13071847014154e-05
HOR,2010-01-03 18:45:00,qUD,0.00356448413671845
HOR,2010-01-03 18:45:00,qUT,0.0257153723242474
TC,2010-01-03 18:45:00,qDT,0.000141583290333587
TC,2010-01-03 18:45:00,qDU,0.00732749870820111
TC,2010-01-03 18:45:00,qTD,7.73286290084885e-05
TC,2010-01-03 18:45:00,qTU,0.000332448025578985
TC,2010-01-03 18:45:00,qUD,0.000720510752090843
TC,2010-01-03 18:45:00,qUT,0.00118240816941134
HOR,2010-01-03 19:00:00,qDT,3.79545033728887e-05
HOR,2010-01-03 19:00:00,qDU,4.98047439426304e-05
HOR,2010-01-03 19:00:00,qTD,4.21914312292215e-06
HOR,2010-01-03 19:00:00,qTU,2.13093245157744e-05
HOR,2010-01-03 19:00:00,qUD,0.00343837105671125
HOR,2010-01-03 19:00:00,qUT,0.0256455373730248
TC,2010-01-03 19:00:00,qDT,0.000141599105652847
TC,2010-01-03 19:00:00,qDU,0.00751527418440855
TC,2010-01-03 19:00:00,qTD,7.73206487471503e-05
TC,2010-01-03 19:00:00,qTU,0.000332459651621152
TC,2010-01-03 19:00:00,qUD,0.000716384054661858
TC,2010-01-03 19:00:00,qUT,0.00116048979831163
HOR,2010-01-03 19:15:00,qDT,3.79526377793574e-05
HOR,2010-01-03 19:15:00,qDU,4.9807791915982e-05
HOR,2010-01-03 19:15:00,qTD,4.21863723780386e-06
HOR,2010-01-03 19:15:00,qTU,2.13106286012995e-05
HOR,2010-01-03 19:15:00,qUD,0.00339188371806906
HOR,2010-01-03 19:15:00,qUT,0.0255725997681871
TC,2010-01-03 19:15:00,qDT,0.000141375757356114
TC,2010-01-03 19:15:00,qDU,0.00728456353555842
TC,2010-01-03 19:15:00,qTD,7.7337874566261e-05
TC,2010-01-03 19:15:00,qTU,0.000332447211685062
TC,2010-01-03 19:15:00,qUD,0.000765987280114926
TC,2010-01-03 19:15:00,qUT,0.00113174569999387
HOR,2010-01-03 19:30:00,qDT,3.79510169443444e-05
HOR,2010-01-03 19:30:00,qDU,4.98105745439019e-05
HOR,2010-01-03 19:30:00,qTD,4.21814016086522e-06
HOR,2010-01-03 19:30:00,qTU,2.13118191578997e-05
HOR,2010-01-03 19:30:00,qUD,0.00334619918987396
HOR,2010-01-03 19:30:00,qUT,0.0255092517718605
TC,2010-01-03 19:30:00,qDT,0.000141181674560194
TC,2010-01-03 19:30:00,qDU,0.0070980834178853
TC,2010-01-03 19:30:00,qTD,7.73538883795536e-05
TC,2010-01-03 19:30:00,qTU,0.000332435928227647
TC,2010-01-03 19:30:00,qUD,0.000818639724678126
TC,2010-01-03 19:30:00,qUT,0.00110333056170653
HOR,2010-01-03 19:45:00,qDT,3.79490514669766e-05
HOR,2010-01-03 19:45:00,qDU,4.98097229441786e-05
HOR,2010-01-03 19:45:00,qTD,4.21934545660456e-06
HOR,2010-01-03 19:45:00,qTU,2.13114547981288e-05
HOR,2010-01-03 19:45:00,qUD,0.00345710681464718
HOR,2010-01-03 19:45:00,qUT,0.0254317125943956
